trip_id,user_id,request_ts,completed_ts,pickup_city,dropoff_city,tariff,order_status,distance_km,duration_min,surge_multiplier,eta_minutes,gmv,platform_revenue,promo_discount,driver_bonus,processing_cost,insurance_cost,support_cost,refund_amount,variable_ops_cost,contribution_margin,rating,is_airport_trip,weather_bucket,payment_method
T0002790,U00258,2026-01-12T18:28:00,2026-01-12T18:56:00,Москва,Москва,Комфорт,completed,8.1,28.7,1.0,6.2,381.03,91.45,0.0,0.0,6.0,4.0,0.0,0.0,10.0,81.45,4.3,False,Ясно,Карта
T0002791,U00258,2026-02-06T08:33:00,2026-02-06T09:03:00,Москва,Москва,Комфорт,completed,10.58,30.9,1.0,5.3,457.85,109.88,0.0,0.0,6.0,4.0,0.0,0.0,10.0,99.88,4.6,False,Ясно,Карта
T0002792,U00259,2025-06-08T22:37:00,,Москва,Казань,Комфорт,cancelled_rider,0.0,0.0,1.26,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,Праздник,Карта
T0002793,U00259,2025-08-01T06:35:00,2025-08-01T06:49:00,Москва,Москва,Комфорт,completed,3.78,14.1,1.0,2.4,247.29,59.35,46.93,0.0,6.0,4.0,0.0,0.0,10.0,2.42,4.7,False,Ясно,Карта
T0002794,U00259,2025-09-29T14:43:00,2025-09-29T15:04:00,Москва,Москва,Комфорт,completed,5.14,21.6,1.0,4.5,289.34,69.44,66.76,0.0,6.0,4.0,0.0,0.0,10.0,-7.32,4.6,False,Ясно,Карта
T0002795,U00260,2024-09-19T10:43:00,2024-09-19T10:52:00,Казань,Казань,Эконом,completed,3.52,9.9,1.17,5.5,198.3,43.63,0.0,0.0,6.0,4.0,0.0,0.0,10.0,33.63,4.5,False,Дождь,Карта
T0002796,U00260,2024-09-22T18:01:00,2024-09-22T18:38:00,Казань,Казань,Эконом,completed,9.39,37.0,1.22,6.0,378.81,83.34,0.0,0.0,6.0,4.0,0.0,0.0,10.0,73.34,4.9,False,Дождь,Карта
T0002797,U00260,2024-09-25T11:28:00,2024-09-25T11:51:00,Казань,Казань,Эконом,completed,7.06,23.9,1.0,3.9,254.47,55.98,0.0,0.0,6.0,4.0,0.0,0.0,10.0,45.98,5.0,False,Ясно,Карта
T0002798,U00260,2024-09-26T14:28:00,2024-09-26T14:46:00,Казань,Казань,Эконом,completed,5.99,18.5,1.0,10.8,228.72,50.32,0.0,0.0,6.0,4.0,0.0,0.0,10.0,40.32,4.8,False,Ясно,Карта
T0002799,U00260,2024-10-06T20:07:00,2024-10-06T20:57:00,Казань,Казань,Эконом,completed,11.95,50.1,1.0,5.4,371.73,81.78,0.0,0.0,6.0,4.0,0.0,0.0,10.0,71.78,5.0,False,Ясно,Карта
T0002800,U00260,2025-01-14T12:21:00,2025-01-14T12:43:00,Казань,Казань,Эконом,completed,6.33,22.1,1.0,5.4,236.86,52.11,0.0,0.0,6.0,4.0,26.92,0.0,36.92,15.19,4.2,False,Ясно,Карта
T0002801,U00260,2025-03-01T20:35:00,2025-03-01T20:59:00,Казань,Казань,Эконом,completed,5.81,24.8,1.0,7.8,224.39,49.37,0.0,0.0,6.0,4.0,0.0,0.0,10.0,39.37,4.4,False,Ясно,Карта
T0002802,U00260,2025-05-14T12:43:00,2025-05-14T13:01:00,Казань,Казань,Эконом,completed,5.76,18.7,1.0,4.8,223.22,49.11,26.49,0.0,6.0,4.0,0.0,0.0,10.0,12.62,5.0,False,Ясно,Карта
T0002803,U00260,2025-05-18T20:02:00,2025-05-18T20:21:00,Казань,Казань,Эконом,completed,4.57,19.7,1.33,4.1,259.5,57.09,29.42,0.0,6.0,4.0,0.0,0.0,10.0,17.67,4.5,False,Дождь,Карта
T0002804,U00260,2025-06-28T10:23:00,2025-06-28T10:46:00,Казань,Казань,Эконом,completed,8.24,23.6,1.4,4.6,395.98,87.11,0.0,0.0,6.0,4.0,0.0,0.0,10.0,77.11,4.9,False,Дождь,Карта
T0002805,U00260,2025-08-13T19:14:00,,Казань,Казань,Эконом,cancelled_driver,0.0,0.0,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,-0.25,,False,Ясно,Карта
T0002806,U00260,2025-10-23T11:46:00,2025-10-23T12:03:00,Казань,Казань,Эконом,completed,5.4,17.3,1.44,9.6,308.52,67.87,0.0,0.0,6.0,4.0,0.0,0.0,10.0,57.87,4.6,False,Пиковый спрос,Карта
T0002807,U00260,2025-11-28T13:10:00,2025-11-28T13:24:00,Казань,Казань,Эконом,completed,4.3,14.2,1.33,6.2,250.66,55.14,28.0,8.55,6.0,4.0,43.79,0.0,53.79,-35.2,5.0,False,Пиковый спрос,Карта
T0002808,U00260,2025-12-11T08:04:00,2025-12-11T08:32:00,Казань,Казань,Эконом,completed,6.74,28.9,1.0,6.1,246.65,54.26,25.39,0.0,6.0,4.0,0.0,0.0,10.0,18.87,5.0,False,Снег,Карта
T0002809,U00260,2025-12-18T10:55:00,2025-12-18T11:15:00,Казань,Казань,Эконом,completed,5.07,20.8,1.0,4.7,206.77,45.49,0.0,0.0,6.0,4.0,0.0,0.0,10.0,35.49,4.6,False,Ясно,Карта
T0002810,U00260,2025-12-29T21:55:00,2025-12-29T22:08:00,Казань,Казань,Эконом,completed,4.8,13.9,1.0,3.3,200.23,44.05,6.4,0.0,6.0,4.0,0.0,0.0,10.0,27.65,5.0,False,Ясно,Карта
T0002811,U00260,2026-01-09T22:29:00,2026-01-09T23:07:00,Казань,Казань,Эконом,completed,10.23,38.6,1.43,6.4,473.25,104.12,62.79,0.0,6.0,4.0,0.0,0.0,10.0,31.32,4.7,False,Пиковый спрос,Карта
T0002812,U00260,2026-01-24T17:42:00,2026-01-24T17:48:00,Казань,Казань,Эконом,completed,1.72,6.5,1.22,3.7,154.12,33.91,0.0,7.97,6.0,4.0,0.0,0.0,10.0,15.94,4.5,False,Праздник,Карта
T0002813,U00260,2026-02-22T13:04:00,2026-02-22T13:28:00,Казань,Казань,Эконом,completed,7.9,24.6,1.0,6.7,274.57,60.41,0.0,0.0,6.0,4.0,0.0,0.0,10.0,50.41,4.4,False,Ясно,Карта
T0002814,U00261,2024-06-23T07:11:00,2024-06-23T07:35:00,Москва,Москва,Комфорт,completed,5.91,24.4,1.0,3.7,313.33,75.2,0.0,0.0,6.0,4.0,0.0,0.0,10.0,65.2,4.5,False,Ясно,Кошелек
T0002815,U00261,2024-07-15T07:52:00,2024-07-15T08:12:00,Москва,Москва,Комфорт,completed,5.97,20.0,1.0,7.5,315.05,75.61,0.0,0.0,6.0,4.0,37.81,0.0,47.81,27.8,4.8,False,Ясно,Кошелек
T0002816,U00261,2024-08-15T14:06:00,2024-08-15T14:32:00,Москва,Москва,Комфорт,completed,7.86,27.0,1.0,4.5,373.54,89.65,0.0,0.0,6.0,4.0,0.0,0.0,10.0,79.65,5.0,False,Ясно,Кошелек
T0002817,U00261,2024-12-18T21:12:00,2024-12-18T21:42:00,Москва,Москва,Комфорт,completed,10.33,30.7,1.0,2.0,450.2,108.05,0.0,0.0,6.0,4.0,18.34,0.0,28.34,79.71,4.8,False,Ясно,Кошелек
T0002818,U00261,2025-03-14T21:30:00,2025-03-14T22:12:00,Москва,Москва,Эконом,completed,10.9,42.3,1.09,8.3,379.05,83.39,23.21,10.79,6.0,4.0,0.0,0.0,10.0,39.4,4.9,False,Пиковый спрос,Кошелек
T0002819,U00261,2025-05-24T22:41:00,2025-05-24T22:58:00,Москва,Москва,Комфорт,completed,4.38,17.1,1.0,4.2,265.86,63.81,0.0,0.0,6.0,4.0,0.0,0.0,10.0,53.81,5.0,False,Ясно,Кошелек
T0002820,U00261,2025-08-28T21:10:00,2025-08-28T21:41:00,Москва,Москва,Комфорт,completed,9.22,31.6,1.0,5.1,415.88,99.81,0.0,0.0,6.0,4.0,0.0,0.0,10.0,89.81,4.6,False,Ясно,Кошелек
T0002821,U00261,2025-10-06T18:07:00,2025-10-06T18:15:00,Москва,Москва,Комфорт,completed,2.23,8.7,1.06,7.0,211.85,50.84,9.62,0.0,6.0,4.0,0.0,21.77,10.0,9.46,5.0,False,Дождь,Кошелек
T0002822,U00261,2025-10-25T08:19:00,2025-10-25T08:55:00,Москва,Москва,Комфорт,completed,8.38,36.6,1.26,6.2,489.42,117.46,82.61,0.0,6.0,4.0,0.0,63.34,10.0,-38.49,5.0,False,Дождь,Кошелек
T0002823,U00261,2025-11-07T18:23:00,2025-11-07T18:58:00,Москва,Москва,Комфорт,completed,10.11,35.0,1.0,3.9,443.53,106.45,73.25,0.0,6.0,4.0,0.0,0.0,10.0,23.19,5.0,False,Ясно,Кошелек
T0002824,U00261,2026-02-04T11:29:00,2026-02-04T12:18:00,Москва,Новосибирск,Комфорт,completed,16.05,49.9,1.0,7.5,627.54,150.61,0.0,0.0,7.53,5.02,0.0,0.0,12.55,138.06,5.0,True,Ясно,Кошелек
T0002825,U00261,2026-03-06T22:05:00,2026-03-06T22:32:00,Москва,Санкт-Петербург,Комфорт,completed,8.1,27.4,1.0,11.3,381.22,91.49,0.0,0.0,6.0,4.0,0.0,0.0,10.0,81.49,4.6,True,Снег,Кошелек
T0002826,U00263,2025-07-11T10:45:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_rider,0.0,0.0,1.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,3.51,-3.51,,False,Ясно,Наличные
T0002827,U00263,2025-08-23T18:44:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_rider,0.0,0.0,1.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Снег,Наличные
T0002828,U00263,2025-10-30T07:10:00,2025-10-30T07:12:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,0.73,2.9,1.0,3.9,102.41,22.53,0.0,0.0,6.0,4.0,0.0,0.0,10.0,12.53,4.7,False,Ясно,Наличные
T0002829,U00263,2026-01-28T19:43:00,2026-01-28T19:50:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,2.28,7.7,1.25,5.8,174.11,38.3,0.0,3.48,6.0,4.0,31.21,0.0,41.21,-6.39,4.4,False,Пиковый спрос,Наличные
T0002830,U00263,2026-02-06T11:41:00,2026-02-06T12:03:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,7.84,22.2,1.0,4.9,273.25,60.11,0.0,0.0,6.0,4.0,0.0,0.0,10.0,50.11,4.7,False,Ясно,Наличные
T0002831,U00263,2026-02-07T14:06:00,2026-02-07T14:52:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,11.28,46.3,1.0,8.3,355.69,78.25,0.0,0.0,6.0,4.0,0.0,0.0,10.0,68.25,5.0,False,Ясно,Наличные
T0002832,U00263,2026-03-21T17:56:00,2026-03-21T18:16:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.61,20.1,1.44,8.2,316.3,69.59,0.0,0.0,6.0,4.0,10.15,0.0,20.15,49.43,5.0,False,Дождь,Наличные
T0002833,U00264,2025-12-15T18:03:00,2025-12-15T18:51:00,Москва,Москва,Комфорт,completed,11.87,48.1,1.35,9.4,674.66,161.92,68.33,0.0,8.1,5.4,0.0,0.0,13.49,80.09,5.0,False,Дождь,Карта
T0002834,U00264,2025-12-22T21:02:00,,Москва,Москва,Комфорт,cancelled_rider,0.0,0.0,1.15,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Дождь,Карта
T0002835,U00264,2025-12-25T22:00:00,2025-12-25T22:31:00,Москва,Москва,Комфорт,completed,10.53,31.0,1.0,2.6,456.35,109.52,0.0,0.0,6.0,4.0,0.0,0.0,10.0,99.52,5.0,False,Ясно,Карта
T0002836,U00264,2025-12-26T07:13:00,2025-12-26T07:47:00,Москва,Казань,Эконом,completed,12.24,34.3,1.29,4.2,489.45,107.68,78.8,0.0,6.0,4.0,11.72,0.0,21.72,7.16,5.0,True,Пиковый спрос,Карта
T0002837,U00264,2025-12-31T16:46:00,2025-12-31T17:24:00,Москва,Москва,Комфорт,completed,10.7,38.4,1.3,3.5,600.03,144.01,0.0,0.0,7.2,4.8,0.0,75.83,12.0,56.17,4.7,False,Дождь,Карта
T0002838,U00264,2026-01-05T19:39:00,2026-01-05T20:18:00,Москва,Москва,Комфорт,completed,11.8,39.8,1.45,7.5,717.09,172.1,0.0,42.36,8.61,5.74,0.0,0.0,14.34,115.4,5.0,False,Пиковый спрос,Карта
T0002839,U00264,2026-01-10T10:09:00,2026-01-10T10:17:00,Москва,Москва,Эконом,completed,2.28,8.6,1.09,2.0,152.36,33.52,0.0,0.0,6.0,4.0,0.0,0.0,10.0,23.52,4.6,False,Дождь,Карта
T0002840,U00264,2026-01-14T09:17:00,2026-01-14T09:38:00,Москва,Санкт-Петербург,Эконом,completed,9.17,22.0,1.22,6.4,372.41,81.93,0.0,0.0,6.0,4.0,0.0,0.0,10.0,71.93,4.5,True,Дождь,Карта
T0002841,U00264,2026-01-16T14:24:00,2026-01-16T14:37:00,Москва,Москва,Комфорт,completed,4.68,13.5,1.24,10.2,341.08,81.86,0.0,0.0,6.0,4.0,0.0,0.0,10.0,71.86,5.0,False,Дождь,Карта
T0002842,U00264,2026-01-27T16:02:00,2026-01-27T17:17:00,Москва,Москва,Комфорт,completed,32.69,75.3,1.15,6.2,1309.29,314.23,181.13,0.0,15.71,10.47,0.0,0.0,26.19,106.92,4.9,True,Дождь,Карта
T0002843,U00264,2026-02-06T19:48:00,2026-02-06T20:01:00,Москва,Москва,Комфорт,completed,3.23,13.7,1.0,10.0,230.12,55.23,0.0,0.0,6.0,4.0,0.0,66.7,10.0,-21.47,5.0,False,Ясно,Карта
T0002844,U00264,2026-02-08T12:01:00,2026-02-08T12:17:00,Москва,Москва,Комфорт,completed,4.54,16.4,1.33,6.3,361.44,86.75,0.0,0.0,6.0,4.0,0.0,0.0,10.0,76.75,5.0,False,Праздник,Карта
T0002845,U00264,2026-02-17T18:30:00,2026-02-17T18:39:00,Москва,Москва,Комфорт,completed,3.28,10.0,1.25,6.7,289.74,69.54,0.0,0.0,6.0,4.0,27.86,0.0,37.86,31.68,4.6,False,Пиковый спрос,Карта
T0002846,U00264,2026-02-18T06:20:00,2026-02-18T07:03:00,Москва,Москва,Комфорт,completed,12.63,43.5,1.1,4.4,571.96,137.27,0.0,12.9,6.86,4.58,0.0,0.0,11.44,112.93,4.6,True,Пиковый спрос,Карта
T0002847,U00264,2026-03-09T19:30:00,2026-03-09T20:01:00,Москва,Москва,Комфорт,completed,7.68,31.6,1.0,5.9,368.09,88.34,41.87,0.0,6.0,4.0,0.0,0.0,10.0,36.47,4.2,False,Снег,Карта
T0002848,U00264,2026-03-17T08:01:00,2026-03-17T08:38:00,Москва,Москва,Комфорт,completed,18.23,37.3,1.44,8.7,1004.35,241.04,0.0,0.0,12.05,8.03,0.0,0.0,20.09,220.96,5.0,True,Дождь,Карта
T0002849,U00264,2026-03-21T06:50:00,2026-03-21T07:16:00,Москва,Москва,Комфорт,completed,9.08,26.6,1.47,7.6,604.59,145.1,0.0,0.0,7.26,4.84,0.0,0.0,12.09,133.01,4.5,False,Праздник,Карта
T0002850,U00264,2026-03-27T07:46:00,2026-03-27T07:50:00,Москва,Екатеринбург,Эконом,completed,1.84,4.3,1.07,6.7,137.85,30.33,0.0,3.08,6.0,4.0,0.0,0.0,10.0,17.24,5.0,True,Пиковый спрос,Карта
T0002851,U00266,2025-11-02T08:55:00,2025-11-02T09:31:00,Екатеринбург,Екатеринбург,Эконом,completed,8.32,36.4,1.0,3.1,284.71,62.64,0.0,0.0,6.0,4.0,40.34,0.0,50.34,12.3,3.9,False,Ясно,Карта
T0002852,U00266,2025-11-08T21:00:00,2025-11-08T21:22:00,Екатеринбург,Москва,Эконом,completed,7.39,22.5,1.14,7.9,300.07,66.01,43.55,0.0,6.0,4.0,19.38,0.0,29.38,-6.91,4.8,True,Дождь,Карта
T0002853,U00266,2026-02-22T11:22:00,2026-02-22T12:37:00,Екатеринбург,Екатеринбург,Эконом,completed,30.31,75.8,1.28,8.7,1040.75,228.96,0.0,0.0,12.49,8.33,0.0,0.0,20.81,208.15,4.6,True,Дождь,Карта
T0002854,U00266,2026-03-25T14:59:00,2026-03-25T16:06:00,Казань,Москва,Бизнес,completed,33.2,67.8,1.39,5.4,2457.36,688.06,0.0,0.0,29.49,19.66,0.0,0.0,49.15,638.91,4.3,True,Праздник,Карта
T0002855,U00267,2024-09-05T18:38:00,2024-09-05T19:22:00,Москва,Москва,Эконом,completed,12.84,44.2,1.0,4.0,393.13,86.49,0.0,0.0,6.0,4.0,0.0,0.0,10.0,76.49,4.5,False,Ясно,Наличные
T0002856,U00267,2025-01-17T13:00:00,2025-01-17T13:05:00,Москва,Москва,Эконом,completed,1.58,5.3,1.45,7.0,178.85,39.35,0.0,8.61,6.0,4.0,0.0,0.0,10.0,20.73,5.0,False,Праздник,Наличные
T0002857,U00267,2025-01-26T07:56:00,2025-01-26T08:23:00,Москва,Москва,Эконом,completed,8.65,27.3,1.29,3.5,378.87,83.35,0.0,0.0,6.0,4.0,0.0,0.0,10.0,73.35,5.0,False,Дождь,Наличные
T0002858,U00267,2025-02-22T16:35:00,2025-02-22T16:55:00,Москва,Москва,Эконом,completed,5.13,20.6,1.0,6.8,208.21,45.81,0.0,0.0,6.0,4.0,28.0,0.0,38.0,7.8,5.0,False,Ясно,Наличные
T0002859,U00267,2025-03-18T06:25:00,2025-03-18T07:48:00,Москва,Москва,Эконом,completed,28.63,83.5,1.0,3.7,772.21,169.89,24.71,0.0,9.27,6.18,0.0,0.0,15.44,129.73,4.5,True,Ясно,Наличные
T0002860,U00267,2025-03-25T12:22:00,2025-03-25T13:23:00,Москва,Москва,Эконом,completed,16.2,61.9,1.0,11.2,473.9,104.26,0.0,0.0,6.0,4.0,0.0,0.0,10.0,94.26,4.6,False,Снег,Наличные
T0002861,U00267,2025-05-18T16:06:00,2025-05-18T16:28:00,Москва,Москва,Эконом,completed,5.31,22.9,1.0,8.9,212.42,46.73,0.0,0.0,6.0,4.0,0.0,0.0,10.0,36.73,4.8,False,Ясно,Наличные
T0002862,U00267,2025-07-06T13:20:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.11,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Дождь,Наличные
T0002863,U00267,2025-07-08T09:02:00,2025-07-08T09:21:00,Москва,Москва,Эконом,completed,5.06,19.9,1.0,10.4,206.32,45.39,0.0,0.0,6.0,4.0,0.0,0.0,10.0,35.39,4.7,False,Снег,Наличные
T0002864,U00267,2025-08-05T11:35:00,2025-08-05T11:47:00,Москва,Москва,Эконом,completed,3.98,12.5,1.0,5.2,180.47,39.7,0.0,0.0,6.0,4.0,33.71,0.0,43.71,-4.0,5.0,False,Ясно,Наличные
T0002865,U00267,2025-08-19T10:51:00,,Москва,Москва,Эконом,cancelled_rider,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.65,-0.65,,False,Ясно,Наличные
T0002866,U00267,2025-08-21T21:33:00,2025-08-21T21:50:00,Москва,Москва,Эконом,completed,4.92,17.7,1.0,5.6,203.02,44.66,19.74,0.0,6.0,4.0,0.0,0.0,10.0,14.92,5.0,False,Ясно,Наличные
T0002867,U00267,2025-09-19T10:02:00,2025-09-19T10:21:00,Москва,Москва,Эконом,completed,5.3,19.8,1.0,2.7,212.28,46.7,0.0,0.0,6.0,4.0,20.01,0.0,30.01,16.69,5.0,False,Снег,Наличные
T0002868,U00267,2025-11-26T18:31:00,2025-11-26T18:34:00,Москва,Москва,Эконом,completed,1.18,3.5,1.0,6.1,113.24,24.91,0.0,0.0,6.0,4.0,0.0,0.0,10.0,14.91,5.0,False,Ясно,Наличные
T0002869,U00267,2026-03-29T11:41:00,,Москва,Москва,Эконом,cancelled_driver,0.0,0.0,1.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Ясно,Наличные
T0002870,U00268,2024-05-18T22:49:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_rider,0.0,0.0,1.13,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Пиковый спрос,Наличные
T0002871,U00268,2024-06-11T16:56:00,2024-06-11T17:06:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,2.56,10.4,1.0,3.8,146.42,32.21,0.0,0.0,6.0,4.0,0.0,0.0,10.0,22.21,4.3,False,Ясно,Наличные
T0002872,U00268,2024-06-15T17:14:00,2024-06-15T17:25:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,3.47,11.3,1.0,4.9,168.36,37.04,0.0,0.0,6.0,4.0,0.0,0.0,10.0,27.04,4.5,False,Ясно,Наличные
T0002873,U00268,2024-06-15T11:35:00,2024-06-15T11:53:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.65,18.2,1.0,4.8,220.71,48.56,0.0,0.0,6.0,4.0,0.0,0.0,10.0,38.56,4.6,False,Ясно,Наличные
T0002874,U00268,2024-07-31T17:25:00,2024-07-31T17:49:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.44,24.8,1.0,6.6,239.52,52.69,0.0,0.0,6.0,4.0,0.0,0.0,10.0,42.69,4.6,False,Ясно,Наличные
T0002875,U00268,2024-09-27T08:58:00,2024-09-27T09:21:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,6.01,23.2,1.06,5.1,242.29,53.3,0.0,0.0,6.0,4.0,0.0,0.0,10.0,43.3,4.4,False,Дождь,Наличные
T0002876,U00268,2025-01-07T07:45:00,2025-01-07T07:50:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.4,5.2,1.21,13.4,143.94,31.67,0.0,0.0,6.0,4.0,43.96,0.0,53.96,-22.29,4.4,False,Дождь,Наличные
T0002877,U00268,2025-01-19T16:31:00,2025-01-19T16:46:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,4.08,15.2,1.36,8.0,248.64,54.7,0.0,0.0,6.0,4.0,0.0,0.0,10.0,44.7,4.6,False,Праздник,Наличные
T0002878,U00268,2025-02-07T15:23:00,2025-02-07T15:29:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,1.83,6.2,1.0,6.5,129.03,28.39,0.0,0.0,6.0,4.0,0.0,0.0,10.0,18.39,4.8,False,Ясно,Наличные
T0002879,U00268,2025-02-20T13:29:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_rider,0.0,0.0,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.89,-0.89,,False,Ясно,Наличные
T0002880,U00268,2025-03-04T13:34:00,2025-03-04T13:49:00,Санкт-Петербург,Санкт-Петербург,Комфорт,completed,3.86,15.6,1.0,6.3,249.72,59.93,0.0,0.0,6.0,4.0,0.0,0.0,10.0,49.93,5.0,False,Ясно,Наличные
T0002881,U00268,2025-03-16T20:02:00,2025-03-16T20:22:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,5.29,20.6,1.0,9.8,212.07,46.65,0.0,0.0,6.0,4.0,0.0,0.0,10.0,36.65,4.6,False,Ясно,Наличные
T0002882,U00268,2025-03-19T09:03:00,2025-03-19T09:39:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,12.43,37.0,1.0,5.6,383.25,84.32,0.0,0.0,6.0,4.0,0.0,0.0,10.0,74.32,4.9,False,Ясно,Наличные
T0002883,U00268,2025-03-23T06:28:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_driver,0.0,0.0,1.22,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.38,-0.38,,False,Пиковый спрос,Наличные
T0002884,U00268,2025-04-20T15:14:00,2025-04-20T15:57:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,9.92,43.1,1.0,9.4,323.2,71.1,0.0,0.0,6.0,4.0,0.0,0.0,10.0,61.1,4.8,False,Ясно,Наличные
T0002885,U00268,2025-06-25T15:35:00,2025-06-25T15:47:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,3.02,12.2,1.39,7.4,218.14,47.99,0.0,0.0,6.0,4.0,0.0,0.0,10.0,37.99,5.0,False,Пиковый спрос,Наличные
T0002886,U00268,2025-07-08T18:00:00,,Санкт-Петербург,Москва,Эконом,cancelled_driver,0.0,0.0,1.29,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.0,3.46,-3.46,,True,Пиковый спрос,Наличные
T0002887,U00268,2025-07-08T15:54:00,2025-07-08T16:31:00,Санкт-Петербург,Санкт-Петербург,Эконом,completed,9.74,38.0,1.51,9.0,481.13,105.85,0.0,30.14,6.0,4.0,0.0,0.0,10.0,65.71,4.8,False,Праздник,Наличные
T0002888,U00268,2025-07-16T08:13:00,,Санкт-Петербург,Санкт-Петербург,Эконом,cancelled_driver,0.0,0.0,1.29,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,Пиковый спрос,Наличные
