campaign_id,campaign_name,campaign_type,touch_channel,start_ts,end_ts,target_segment_demo,touch_count,conversions,conversion_rate_7d,budget_demo
WEL_023,Welcome / Retargeting / WEL_023,Welcome,Retargeting,2024-09-08,2025-12-25,Новые пользователи,7,0,0.0,132.78
WEL_023,Welcome / Push / WEL_023,Welcome,Push,2024-12-02,2026-03-30,Новые пользователи,17,1,0.0588,294.61
WEL_023,Welcome / Email / WEL_023,Welcome,Email,2024-12-10,2026-03-13,Новые пользователи,10,1,0.1,152.1
WEL_023,Welcome / In-App / WEL_023,Welcome,In-App,2025-03-24,2026-03-22,Новые пользователи,11,1,0.0909,187.45
WEL_024,Welcome / Email / WEL_024,Welcome,Email,2025-04-05,2026-03-14,Новые пользователи,5,0,0.0,64.86
WEL_024,Welcome / In-App / WEL_024,Welcome,In-App,2024-03-21,2026-03-26,Новые пользователи,11,0,0.0,151.26
WEL_024,Welcome / Push / WEL_024,Welcome,Push,2024-09-26,2026-02-24,Новые пользователи,19,0,0.0,315.9
WEL_024,Welcome / Retargeting / WEL_024,Welcome,Retargeting,2025-02-16,2026-03-31,Новые пользователи,2,0,0.0,13.09
WEL_024,Welcome / SMS / WEL_024,Welcome,SMS,2024-10-28,2026-03-17,Новые пользователи,8,0,0.0,138.68
WEL_025,Welcome / Retargeting / WEL_025,Welcome,Retargeting,2025-03-06,2026-03-27,Новые пользователи,8,0,0.0,115.76
WEL_025,Welcome / Push / WEL_025,Welcome,Push,2024-07-20,2026-03-21,Новые пользователи,22,0,0.0,402.55
WEL_025,Welcome / Email / WEL_025,Welcome,Email,2025-03-07,2026-02-25,Новые пользователи,6,0,0.0,97.1
WEL_025,Welcome / In-App / WEL_025,Welcome,In-App,2025-03-01,2026-03-23,Новые пользователи,7,0,0.0,108.87
WEL_026,Welcome / Email / WEL_026,Welcome,Email,2025-02-24,2026-02-02,Новые пользователи,6,0,0.0,90.54
WEL_026,Welcome / In-App / WEL_026,Welcome,In-App,2024-05-16,2026-03-28,Новые пользователи,7,0,0.0,123.74
WEL_026,Welcome / Push / WEL_026,Welcome,Push,2024-07-23,2026-03-26,Новые пользователи,14,0,0.0,224.93
WEL_026,Welcome / Retargeting / WEL_026,Welcome,Retargeting,2025-01-11,2026-03-13,Новые пользователи,6,1,0.1667,53.8
WEL_026,Welcome / SMS / WEL_026,Welcome,SMS,2025-01-14,2026-03-20,Новые пользователи,2,1,0.5,32.29
WEL_027,Welcome / Push / WEL_027,Welcome,Push,2024-03-08,2026-01-23,Новые пользователи,23,0,0.0,291.3
WEL_027,Welcome / Email / WEL_027,Welcome,Email,2024-09-19,2026-02-15,Новые пользователи,7,0,0.0,169.31
WEL_027,Welcome / In-App / WEL_027,Welcome,In-App,2025-03-01,2026-03-21,Новые пользователи,8,0,0.0,152.78
WEL_027,Welcome / Retargeting / WEL_027,Welcome,Retargeting,2024-05-28,2026-03-18,Новые пользователи,9,0,0.0,165.94
WEL_027,Welcome / SMS / WEL_027,Welcome,SMS,2025-01-08,2026-02-24,Новые пользователи,6,0,0.0,68.0
WEL_028,Welcome / Retargeting / WEL_028,Welcome,Retargeting,2024-07-29,2026-03-21,Новые пользователи,9,0,0.0,120.89
WEL_028,Welcome / Push / WEL_028,Welcome,Push,2024-10-19,2026-03-31,Новые пользователи,20,0,0.0,350.15
WEL_028,Welcome / SMS / WEL_028,Welcome,SMS,2025-05-24,2026-03-26,Новые пользователи,4,0,0.0,73.4
WEL_028,Welcome / Email / WEL_028,Welcome,Email,2025-09-20,2026-03-07,Новые пользователи,9,0,0.0,125.15
WEL_028,Welcome / In-App / WEL_028,Welcome,In-App,2024-12-13,2026-01-09,Новые пользователи,5,0,0.0,54.4
WEL_029,Welcome / SMS / WEL_029,Welcome,SMS,2025-01-21,2026-03-28,Новые пользователи,6,0,0.0,103.54
WEL_029,Welcome / Retargeting / WEL_029,Welcome,Retargeting,2024-12-12,2026-03-12,Новые пользователи,6,1,0.1667,69.64
WEL_029,Welcome / Email / WEL_029,Welcome,Email,2025-07-28,2026-01-08,Новые пользователи,5,0,0.0,58.84
WEL_029,Welcome / In-App / WEL_029,Welcome,In-App,2025-07-24,2026-02-20,Новые пользователи,6,0,0.0,90.47
WEL_029,Welcome / Push / WEL_029,Welcome,Push,2024-03-09,2026-03-30,Новые пользователи,14,1,0.0714,216.91
WEL_030,Welcome / Email / WEL_030,Welcome,Email,2024-10-08,2026-03-29,Новые пользователи,9,1,0.1111,154.88
WEL_030,Welcome / In-App / WEL_030,Welcome,In-App,2025-04-26,2026-02-26,Новые пользователи,5,0,0.0,69.41
WEL_030,Welcome / Push / WEL_030,Welcome,Push,2024-06-12,2026-03-24,Новые пользователи,18,0,0.0,256.97
WEL_030,Welcome / Retargeting / WEL_030,Welcome,Retargeting,2024-02-04,2026-03-09,Новые пользователи,4,0,0.0,100.71
WEL_030,Welcome / SMS / WEL_030,Welcome,SMS,2026-03-23,2026-03-23,Новые пользователи,1,0,0.0,12.58
WEL_031,Welcome / Retargeting / WEL_031,Welcome,Retargeting,2025-07-25,2026-03-24,Новые пользователи,6,1,0.1667,72.3
WEL_031,Welcome / Email / WEL_031,Welcome,Email,2024-06-02,2026-03-13,Новые пользователи,7,0,0.0,136.16
WEL_031,Welcome / In-App / WEL_031,Welcome,In-App,2024-07-28,2026-03-23,Новые пользователи,10,0,0.0,229.93
WEL_031,Welcome / Push / WEL_031,Welcome,Push,2024-05-07,2026-03-25,Новые пользователи,17,0,0.0,253.65
WEL_031,Welcome / SMS / WEL_031,Welcome,SMS,2025-03-03,2026-03-09,Новые пользователи,4,0,0.0,77.92
WEL_032,Welcome / SMS / WEL_032,Welcome,SMS,2024-05-27,2026-03-23,Новые пользователи,8,0,0.0,98.78
WEL_032,Welcome / Retargeting / WEL_032,Welcome,Retargeting,2025-04-04,2026-03-14,Новые пользователи,7,0,0.0,100.98
WEL_032,Welcome / Push / WEL_032,Welcome,Push,2024-06-24,2026-03-03,Новые пользователи,18,0,0.0,247.28
WEL_032,Welcome / In-App / WEL_032,Welcome,In-App,2024-07-18,2026-03-29,Новые пользователи,10,0,0.0,144.84
WEL_032,Welcome / Email / WEL_032,Welcome,Email,2025-07-24,2026-02-19,Новые пользователи,9,0,0.0,151.83
WEL_033,Welcome / Email / WEL_033,Welcome,Email,2024-07-02,2026-03-02,Новые пользователи,6,0,0.0,54.43
WEL_033,Welcome / In-App / WEL_033,Welcome,In-App,2025-07-01,2026-03-28,Новые пользователи,8,0,0.0,149.6
WEL_033,Welcome / Push / WEL_033,Welcome,Push,2025-03-05,2026-03-10,Новые пользователи,17,0,0.0,310.3
WEL_033,Welcome / Retargeting / WEL_033,Welcome,Retargeting,2025-03-31,2026-03-31,Новые пользователи,8,0,0.0,147.91
WEL_033,Welcome / SMS / WEL_033,Welcome,SMS,2024-12-04,2026-02-14,Новые пользователи,6,1,0.1667,118.47
WEL_034,Welcome / Email / WEL_034,Welcome,Email,2024-08-07,2026-03-27,Новые пользователи,8,0,0.0,154.85
WEL_034,Welcome / In-App / WEL_034,Welcome,In-App,2024-04-01,2026-03-30,Новые пользователи,7,0,0.0,100.48
WEL_034,Welcome / Push / WEL_034,Welcome,Push,2024-11-15,2026-03-27,Новые пользователи,12,0,0.0,174.29
WEL_034,Welcome / Retargeting / WEL_034,Welcome,Retargeting,2025-09-08,2025-10-27,Новые пользователи,2,0,0.0,25.97
WEL_034,Welcome / SMS / WEL_034,Welcome,SMS,2024-11-29,2026-03-02,Новые пользователи,5,0,0.0,76.67
WEL_035,Welcome / Retargeting / WEL_035,Welcome,Retargeting,2024-11-17,2026-03-27,Новые пользователи,8,0,0.0,132.62
WEL_035,Welcome / Push / WEL_035,Welcome,Push,2024-08-07,2026-03-29,Новые пользователи,14,1,0.0714,216.26
WEL_035,Welcome / SMS / WEL_035,Welcome,SMS,2025-06-11,2026-03-17,Новые пользователи,7,0,0.0,112.18
WEL_035,Welcome / Email / WEL_035,Welcome,Email,2024-04-29,2026-03-23,Новые пользователи,8,1,0.125,177.21
WEL_035,Welcome / In-App / WEL_035,Welcome,In-App,2025-01-11,2026-02-18,Новые пользователи,7,0,0.0,106.98
WEL_036,Welcome / Email / WEL_036,Welcome,Email,2024-09-07,2026-03-24,Новые пользователи,12,1,0.0833,161.47
WEL_036,Welcome / In-App / WEL_036,Welcome,In-App,2025-02-19,2026-03-23,Новые пользователи,10,2,0.2,169.94
WEL_036,Welcome / Push / WEL_036,Welcome,Push,2024-07-22,2026-03-24,Новые пользователи,23,0,0.0,340.99
WEL_036,Welcome / Retargeting / WEL_036,Welcome,Retargeting,2024-08-05,2026-03-15,Новые пользователи,7,0,0.0,131.22
WEL_036,Welcome / SMS / WEL_036,Welcome,SMS,2024-04-11,2026-01-05,Новые пользователи,8,0,0.0,176.15
WEL_037,Welcome / SMS / WEL_037,Welcome,SMS,2025-06-01,2026-03-01,Новые пользователи,8,0,0.0,185.26
WEL_037,Welcome / Retargeting / WEL_037,Welcome,Retargeting,2025-04-15,2026-03-19,Новые пользователи,6,0,0.0,97.2
WEL_037,Welcome / In-App / WEL_037,Welcome,In-App,2024-11-19,2026-03-05,Новые пользователи,8,1,0.125,145.13
WEL_037,Welcome / Email / WEL_037,Welcome,Email,2024-03-05,2026-03-08,Новые пользователи,6,0,0.0,94.96
WEL_037,Welcome / Push / WEL_037,Welcome,Push,2024-06-18,2026-02-27,Новые пользователи,18,0,0.0,352.21
WEL_038,Welcome / SMS / WEL_038,Welcome,SMS,2024-07-30,2026-03-31,Новые пользователи,8,0,0.0,146.8
WEL_038,Welcome / Email / WEL_038,Welcome,Email,2024-04-21,2025-12-11,Новые пользователи,8,0,0.0,119.32
WEL_038,Welcome / In-App / WEL_038,Welcome,In-App,2025-01-24,2026-03-30,Новые пользователи,15,1,0.0667,214.01
WEL_038,Welcome / Push / WEL_038,Welcome,Push,2025-01-21,2026-02-27,Новые пользователи,15,0,0.0,270.65
WEL_038,Welcome / Retargeting / WEL_038,Welcome,Retargeting,2025-08-14,2026-03-31,Новые пользователи,6,0,0.0,94.82
WEL_039,Welcome / Push / WEL_039,Welcome,Push,2024-02-12,2026-03-25,Новые пользователи,16,0,0.0,343.32
WEL_039,Welcome / Retargeting / WEL_039,Welcome,Retargeting,2024-06-20,2026-03-15,Новые пользователи,7,1,0.1429,127.22
WEL_039,Welcome / Email / WEL_039,Welcome,Email,2025-05-20,2026-03-27,Новые пользователи,7,0,0.0,118.73
WEL_039,Welcome / In-App / WEL_039,Welcome,In-App,2024-03-25,2026-03-04,Новые пользователи,13,0,0.0,204.64
WEL_039,Welcome / SMS / WEL_039,Welcome,SMS,2024-11-30,2026-03-30,Новые пользователи,4,0,0.0,78.28
