touch_id,user_id,touch_ts,touch_channel,campaign_id,campaign_type,offer_type,opened_flag,clicked_flag,converted_within_7d_flag,converted_trip_id,treatment_group_demo,touch_cost
M0003540,U00600,2026-01-21T00:00:00,Email,DIS_016,Discount,20% скидка,True,False,False,,treatment_b,17.34
M0003541,U00600,2026-01-18T00:00:00,In-App,SUB_017,Subscription,15% скидка,True,True,True,T0006590,treatment_b,27.39
M0003542,U00600,2026-03-08T00:00:00,Email,REA_034,Reactivation,20% скидка,True,False,False,,treatment_a,15.37
M0003543,U00601,2024-10-07T00:00:00,Email,DIS_032,Discount,15% скидка,True,False,False,,treatment_a,2.81
M0003544,U00601,2025-02-07T00:00:00,Email,SER_028,Service,Без оффера,False,False,False,,treatment_b,12.72
M0003545,U00601,2024-09-22T00:00:00,Email,SUB_016,Subscription,5% скидка,False,False,False,,treatment_a,25.78
M0003546,U00601,2026-01-09T00:00:00,Push,REA_029,Reactivation,Пробный Ride Pass,True,False,False,,treatment_a,20.72
M0003547,U00601,2024-12-20T00:00:00,In-App,REA_037,Reactivation,15% скидка,True,False,False,,treatment_a,9.87
M0003548,U00601,2024-05-21T00:00:00,Push,RET_024,Retention,Без оффера,False,False,False,,treatment_b,28.74
M0003549,U00601,2024-09-07T00:00:00,Email,RET_032,Retention,Без оффера,False,False,False,,treatment_a,4.43
M0003550,U00602,2026-02-11T00:00:00,Retargeting,WEL_033,Welcome,Пробный Ride Pass,True,False,False,,treatment_b,24.98
M0003551,U00602,2026-03-06T00:00:00,In-App,SER_020,Service,10% скидка,False,False,False,,treatment_b,22.8
M0003552,U00602,2026-02-20T00:00:00,Push,SER_022,Service,5% скидка,True,False,False,,control,1.93
M0003553,U00602,2026-01-28T00:00:00,Email,SER_029,Service,Пробный Ride Pass,False,False,True,T0006605,treatment_a,13.1
M0003554,U00602,2026-02-17T00:00:00,Push,RET_004,Retention,15% скидка,True,False,False,,treatment_b,20.81
M0003555,U00602,2026-02-21T00:00:00,Email,SER_036,Service,5% скидка,True,False,False,,control,8.19
M0003556,U00603,2025-12-31T00:00:00,Email,DIS_018,Discount,5% скидка,False,False,False,,treatment_a,8.08
M0003557,U00603,2026-02-18T00:00:00,Push,WEL_037,Welcome,10% скидка,False,False,False,,treatment_a,1.08
M0003558,U00603,2026-03-08T00:00:00,Push,SER_016,Service,10% скидка,False,False,False,,treatment_a,18.71
M0003559,U00603,2025-12-09T00:00:00,SMS,SUB_025,Subscription,15% скидка,False,False,False,,treatment_b,15.13
M0003560,U00603,2025-12-21T00:00:00,Retargeting,SER_020,Service,15% скидка,False,False,False,,treatment_b,27.35
M0003561,U00603,2025-11-07T00:00:00,In-App,SER_001,Service,5% скидка,False,False,False,,control,10.29
M0003562,U00603,2025-11-26T00:00:00,Retargeting,RET_037,Retention,5% скидка,False,False,False,,treatment_a,5.52
M0003563,U00603,2025-12-18T00:00:00,Email,REA_023,Reactivation,15% скидка,False,False,False,,treatment_b,26.32
M0003564,U00603,2026-03-16T00:00:00,Push,DIS_008,Discount,Без оффера,False,False,False,,treatment_a,16.57
M0003565,U00603,2026-01-29T00:00:00,SMS,DIS_013,Discount,10% скидка,True,True,False,,treatment_b,29.26
M0003566,U00603,2026-01-19T00:00:00,Push,RET_009,Retention,10% скидка,False,False,False,,treatment_b,22.67
M0003567,U00603,2026-02-15T00:00:00,SMS,DIS_001,Discount,20% скидка,False,False,False,,treatment_a,10.06
M0003568,U00603,2025-12-24T00:00:00,Push,DIS_002,Discount,Пробный Ride Pass,False,False,False,,treatment_a,25.51
M0003569,U00604,2026-02-17T00:00:00,SMS,SER_008,Service,20% скидка,True,True,False,,control,7.15
M0003570,U00604,2025-08-23T00:00:00,Push,REA_003,Reactivation,Без оффера,True,False,False,,treatment_a,11.13
M0003571,U00604,2025-08-04T00:00:00,Push,RET_003,Retention,Без оффера,True,False,False,,control,18.27
M0003572,U00604,2025-06-29T00:00:00,In-App,RET_023,Retention,Без оффера,True,False,False,,control,29.72
M0003573,U00605,2026-02-06T00:00:00,In-App,SUB_026,Subscription,10% скидка,True,True,True,T0006623,treatment_b,27.64
M0003574,U00605,2026-03-16T00:00:00,In-App,DIS_026,Discount,5% скидка,True,False,False,,treatment_a,7.88
M0003575,U00605,2026-03-23T00:00:00,In-App,DIS_016,Discount,Пробный Ride Pass,True,True,False,,control,9.71
M0003576,U00605,2026-01-31T00:00:00,Email,DIS_008,Discount,Без оффера,False,False,False,,treatment_a,30.47
M0003577,U00605,2026-02-22T00:00:00,Email,DIS_036,Discount,15% скидка,True,False,False,,control,9.22
M0003578,U00605,2026-02-15T00:00:00,In-App,DIS_015,Discount,Без оффера,False,False,False,,treatment_b,19.33
M0003579,U00606,2024-11-11T00:00:00,In-App,WEL_016,Welcome,Без оффера,False,False,False,,treatment_b,16.61
M0003580,U00606,2025-01-25T00:00:00,Retargeting,SER_028,Service,5% скидка,False,False,False,,treatment_a,19.33
M0003581,U00606,2024-08-04T00:00:00,In-App,REA_002,Reactivation,10% скидка,True,False,False,,treatment_a,27.82
M0003582,U00606,2024-11-07T00:00:00,Retargeting,RET_009,Retention,15% скидка,True,False,False,,treatment_a,18.94
M0003583,U00606,2024-09-29T00:00:00,Email,SER_037,Service,5% скидка,False,False,False,,control,11.12
M0003584,U00606,2024-04-13T00:00:00,Email,SER_020,Service,20% скидка,True,False,False,,control,19.39
M0003585,U00606,2026-03-29T00:00:00,Email,REA_014,Reactivation,5% скидка,False,False,False,,treatment_a,12.94
M0003586,U00606,2025-09-06T00:00:00,In-App,REA_036,Reactivation,10% скидка,True,False,False,,treatment_a,23.92
M0003587,U00606,2025-10-29T00:00:00,Push,WEL_008,Welcome,Пробный Ride Pass,True,True,False,,treatment_b,7.12
M0003588,U00607,2025-08-26T00:00:00,Push,RET_006,Retention,5% скидка,False,False,False,,treatment_b,26.58
M0003589,U00607,2025-09-21T00:00:00,In-App,RET_029,Retention,20% скидка,False,False,False,,treatment_b,14.35
M0003590,U00607,2025-09-10T00:00:00,Retargeting,WEL_028,Welcome,10% скидка,True,False,False,,treatment_a,17.81
M0003591,U00607,2026-01-09T00:00:00,In-App,RET_038,Retention,Без оффера,True,True,False,,treatment_a,30.19
M0003592,U00607,2025-09-27T00:00:00,Push,REA_036,Reactivation,Без оффера,False,False,False,,treatment_a,10.77
M0003593,U00607,2026-02-06T00:00:00,Push,SUB_037,Subscription,10% скидка,False,False,False,,control,7.83
M0003594,U00607,2025-12-29T00:00:00,Push,RET_007,Retention,10% скидка,True,True,False,,control,7.39
M0003595,U00607,2025-10-21T00:00:00,Retargeting,RET_035,Retention,Без оффера,False,False,False,,treatment_a,14.93
M0003596,U00608,2026-02-19T00:00:00,SMS,DIS_022,Discount,15% скидка,True,False,False,,treatment_a,31.53
M0003597,U00608,2026-03-16T00:00:00,SMS,DIS_039,Discount,5% скидка,True,False,False,,treatment_a,13.02
M0003598,U00608,2026-01-27T00:00:00,In-App,WEL_003,Welcome,15% скидка,False,False,False,,treatment_a,28.57
M0003599,U00608,2026-03-13T00:00:00,SMS,RET_028,Retention,10% скидка,False,False,False,,treatment_b,28.31
M0003600,U00608,2026-01-21T00:00:00,Push,WEL_028,Welcome,10% скидка,False,False,False,,treatment_a,8.74
M0003601,U00608,2026-03-09T00:00:00,Push,WEL_006,Welcome,10% скидка,True,False,False,,treatment_a,23.01
M0003602,U00609,2025-08-26T00:00:00,In-App,DIS_010,Discount,5% скидка,True,True,True,T0006685,treatment_a,8.18
M0003603,U00609,2025-09-28T00:00:00,In-App,WEL_031,Welcome,Пробный Ride Pass,True,False,False,,treatment_a,24.0
M0003604,U00609,2025-12-20T00:00:00,Email,WEL_004,Welcome,Пробный Ride Pass,False,False,False,,treatment_a,28.91
M0003605,U00610,2025-04-17T00:00:00,Email,WEL_019,Welcome,15% скидка,False,False,False,,treatment_a,27.87
M0003606,U00610,2025-10-15T00:00:00,Push,SUB_017,Subscription,15% скидка,True,True,False,,control,0.87
M0003607,U00610,2025-04-25T00:00:00,Push,RET_037,Retention,5% скидка,False,False,False,,treatment_a,8.77
M0003608,U00610,2025-03-08T00:00:00,Retargeting,DIS_034,Discount,Пробный Ride Pass,False,False,False,,treatment_a,15.94
M0003609,U00610,2025-03-31T00:00:00,Email,DIS_002,Discount,15% скидка,False,False,False,,treatment_b,21.52
M0003610,U00610,2025-05-19T00:00:00,In-App,RET_020,Retention,20% скидка,True,False,False,,treatment_a,26.69
M0003611,U00610,2025-02-25T00:00:00,SMS,SER_024,Service,10% скидка,True,False,False,,treatment_b,9.67
M0003612,U00610,2025-11-04T00:00:00,SMS,SER_014,Service,5% скидка,False,False,False,,treatment_a,28.38
M0003613,U00610,2025-05-29T00:00:00,Email,WEL_018,Welcome,10% скидка,False,False,False,,control,1.11
M0003614,U00610,2025-11-21T00:00:00,Push,WEL_032,Welcome,5% скидка,False,False,False,,treatment_b,7.04
M0003615,U00611,2025-11-28T00:00:00,Retargeting,SUB_014,Subscription,5% скидка,False,False,False,,treatment_b,8.92
M0003616,U00611,2026-03-22T00:00:00,Push,RET_027,Retention,10% скидка,False,False,False,,treatment_a,9.74
M0003617,U00611,2026-01-18T00:00:00,In-App,DIS_016,Discount,10% скидка,False,False,False,,treatment_b,23.49
M0003618,U00611,2026-03-22T00:00:00,Push,DIS_038,Discount,10% скидка,False,False,False,,treatment_a,4.29
M0003619,U00611,2025-11-23T00:00:00,Retargeting,SER_017,Service,15% скидка,False,False,False,,treatment_b,11.64
M0003620,U00611,2025-12-14T00:00:00,SMS,RET_038,Retention,5% скидка,False,False,False,,treatment_a,16.89
M0003621,U00611,2026-01-02T00:00:00,SMS,SER_019,Service,5% скидка,True,False,False,,treatment_b,23.51
M0003622,U00611,2026-03-22T00:00:00,Email,SER_021,Service,5% скидка,False,False,False,,treatment_b,16.66
M0003623,U00611,2026-01-15T00:00:00,Retargeting,RET_003,Retention,Без оффера,True,False,False,,control,19.04
M0003624,U00612,2024-12-31T00:00:00,Retargeting,DIS_031,Discount,15% скидка,False,False,False,,treatment_b,22.85
M0003625,U00613,2025-06-18T00:00:00,In-App,RET_017,Retention,5% скидка,True,True,False,,treatment_a,19.63
M0003626,U00613,2024-07-11T00:00:00,Email,RET_038,Retention,Пробный Ride Pass,False,False,False,,control,20.57
M0003627,U00613,2024-07-22T00:00:00,Retargeting,REA_032,Reactivation,5% скидка,True,False,False,,treatment_b,10.84
M0003628,U00613,2024-04-11T00:00:00,Retargeting,WEL_006,Welcome,Без оффера,False,False,False,,treatment_a,31.17
M0003629,U00613,2025-12-15T00:00:00,Push,DIS_012,Discount,Без оффера,True,False,False,,control,22.57
M0003630,U00613,2025-12-21T00:00:00,Push,RET_027,Retention,Без оффера,False,False,False,,treatment_a,4.34
M0003631,U00613,2025-02-15T00:00:00,Email,RET_003,Retention,20% скидка,False,False,False,,control,11.69
M0003632,U00614,2026-03-04T00:00:00,Push,DIS_012,Discount,10% скидка,False,False,False,,treatment_a,13.08
M0003633,U00614,2026-02-14T00:00:00,Push,WEL_028,Welcome,20% скидка,True,False,False,,treatment_a,18.23
M0003634,U00614,2026-03-09T00:00:00,In-App,DIS_019,Discount,15% скидка,True,False,False,,control,13.08
M0003635,U00614,2026-01-28T00:00:00,Email,REA_012,Reactivation,10% скидка,False,False,False,,control,1.3
M0003636,U00614,2026-02-13T00:00:00,Push,RET_022,Retention,Без оффера,False,False,False,,treatment_a,2.32
M0003637,U00614,2026-03-02T00:00:00,Retargeting,DIS_009,Discount,Пробный Ride Pass,False,False,False,,treatment_a,6.52
M0003638,U00614,2026-03-17T00:00:00,Email,RET_035,Retention,Без оффера,False,False,False,,control,31.25
M0003639,U00614,2026-03-18T00:00:00,Retargeting,WEL_004,Welcome,5% скидка,False,False,False,,treatment_a,31.27
M0003640,U00614,2026-03-09T00:00:00,Email,SER_027,Service,10% скидка,False,False,False,,control,27.49
M0003641,U00614,2026-02-19T00:00:00,SMS,REA_027,Reactivation,Без оффера,False,False,False,,treatment_a,8.56
M0003642,U00614,2026-03-30T00:00:00,SMS,WEL_008,Welcome,10% скидка,False,False,False,,treatment_a,31.34
M0003643,U00614,2026-02-06T00:00:00,In-App,SER_025,Service,15% скидка,False,False,False,,treatment_b,26.49
M0003644,U00614,2026-03-22T00:00:00,In-App,SUB_005,Subscription,15% скидка,True,True,False,,treatment_b,30.74
M0003645,U00615,2024-10-01T00:00:00,SMS,WEL_011,Welcome,5% скидка,False,False,False,,treatment_b,28.13
M0003646,U00615,2025-01-27T00:00:00,SMS,DIS_015,Discount,15% скидка,False,False,False,,treatment_a,28.95
M0003647,U00615,2025-04-22T00:00:00,In-App,SUB_036,Subscription,10% скидка,True,False,False,,treatment_a,7.91
M0003648,U00615,2025-07-01T00:00:00,SMS,DIS_028,Discount,Без оффера,True,True,False,,treatment_a,24.7
M0003649,U00615,2026-03-31T00:00:00,Retargeting,DIS_028,Discount,10% скидка,False,False,False,,control,26.68
M0003650,U00615,2024-11-04T00:00:00,Push,DIS_015,Discount,5% скидка,False,False,False,,treatment_b,4.69
M0003651,U00615,2025-09-01T00:00:00,Email,RET_023,Retention,20% скидка,False,False,False,,treatment_b,30.03
M0003652,U00615,2024-08-17T00:00:00,Push,WEL_008,Welcome,5% скидка,True,False,False,,treatment_a,9.32
M0003653,U00615,2026-01-10T00:00:00,Push,RET_035,Retention,5% скидка,False,False,False,,treatment_a,17.05
M0003654,U00615,2026-02-18T00:00:00,Push,REA_036,Reactivation,Без оффера,False,False,False,,treatment_a,11.92
M0003655,U00615,2025-02-25T00:00:00,Email,RET_013,Retention,5% скидка,True,False,False,,treatment_b,24.06
M0003656,U00616,2026-02-24T00:00:00,In-App,DIS_036,Discount,20% скидка,False,False,False,,treatment_b,14.65
M0003657,U00616,2025-09-15T00:00:00,Retargeting,WEL_009,Welcome,5% скидка,False,False,False,,treatment_a,2.49
M0003658,U00616,2025-12-25T00:00:00,Email,REA_022,Reactivation,5% скидка,False,False,False,,treatment_a,6.99
M0003659,U00616,2025-06-17T00:00:00,Push,DIS_016,Discount,Без оффера,True,False,False,,treatment_a,10.46
M0003660,U00616,2025-09-30T00:00:00,Push,DIS_013,Discount,Пробный Ride Pass,False,False,False,,treatment_b,4.96
M0003661,U00616,2026-01-26T00:00:00,Push,DIS_022,Discount,5% скидка,True,True,False,,control,28.05
M0003662,U00616,2025-07-18T00:00:00,Email,REA_022,Reactivation,5% скидка,False,False,False,,treatment_a,27.46
M0003663,U00616,2025-05-25T00:00:00,Email,REA_037,Reactivation,Без оффера,False,False,False,,treatment_a,26.78
M0003664,U00617,2024-07-19T00:00:00,In-App,SUB_002,Subscription,10% скидка,True,True,False,,treatment_a,15.13
M0003665,U00617,2024-08-07T00:00:00,Push,WEL_035,Welcome,20% скидка,False,False,False,,control,29.52
M0003666,U00617,2024-11-22T00:00:00,In-App,RET_009,Retention,5% скидка,True,True,False,,treatment_a,30.88
M0003667,U00618,2025-02-16T00:00:00,Push,RET_016,Retention,20% скидка,False,False,False,,control,14.64
M0003668,U00618,2025-07-25T00:00:00,Email,SER_008,Service,10% скидка,True,False,False,,control,15.58
M0003669,U00618,2026-01-17T00:00:00,Email,DIS_016,Discount,10% скидка,True,False,False,,control,10.96
M0003670,U00618,2025-04-06T00:00:00,In-App,DIS_029,Discount,10% скидка,True,False,False,,treatment_a,3.42
M0003671,U00618,2025-01-22T00:00:00,In-App,DIS_037,Discount,10% скидка,True,False,False,,treatment_a,3.1
M0003672,U00618,2026-03-19T00:00:00,In-App,DIS_021,Discount,Без оффера,False,False,False,,control,24.14
M0003673,U00618,2025-08-11T00:00:00,Email,WEL_009,Welcome,15% скидка,False,False,False,,control,25.84
M0003674,U00618,2025-03-23T00:00:00,Push,DIS_003,Discount,10% скидка,False,False,False,,treatment_a,4.48
M0003675,U00618,2024-11-25T00:00:00,In-App,RET_032,Retention,15% скидка,False,False,False,,treatment_a,11.04
M0003676,U00618,2024-12-23T00:00:00,In-App,DIS_037,Discount,10% скидка,True,True,False,,treatment_a,19.94
M0003677,U00618,2025-02-25T00:00:00,Retargeting,DIS_003,Discount,Без оффера,False,False,False,,treatment_a,3.01
M0003678,U00619,2024-04-25T00:00:00,Retargeting,REA_037,Reactivation,10% скидка,True,True,False,,treatment_a,5.19
M0003679,U00619,2024-02-27T00:00:00,Push,WEL_007,Welcome,Без оффера,False,False,False,,control,23.47
M0003680,U00619,2024-10-22T00:00:00,Push,SUB_014,Subscription,20% скидка,True,True,False,,treatment_b,24.04
M0003681,U00619,2024-04-28T00:00:00,In-App,DIS_004,Discount,5% скидка,True,True,False,,treatment_a,28.63
M0003682,U00619,2026-03-01T00:00:00,Email,RET_033,Retention,10% скидка,True,False,False,,control,8.58
M0003683,U00619,2025-11-25T00:00:00,Push,DIS_007,Discount,Без оффера,False,False,False,,control,20.31
M0003684,U00619,2025-04-09T00:00:00,SMS,WEL_039,Welcome,15% скидка,True,False,False,,treatment_a,26.62
M0003685,U00620,2025-06-17T00:00:00,In-App,SUB_031,Subscription,15% скидка,True,True,False,,treatment_b,16.41
M0003686,U00620,2025-03-17T00:00:00,In-App,WEL_038,Welcome,5% скидка,False,False,False,,treatment_a,13.97
M0003687,U00620,2025-04-27T00:00:00,Push,RET_007,Retention,15% скидка,False,False,False,,treatment_b,0.98
M0003688,U00620,2025-04-08T00:00:00,Push,WEL_018,Welcome,10% скидка,False,False,False,,control,15.5
M0003689,U00620,2025-06-21T00:00:00,Email,RET_037,Retention,Без оффера,True,True,False,,control,31.97
M0003690,U00620,2025-06-05T00:00:00,Push,SUB_010,Subscription,10% скидка,True,False,False,,treatment_a,3.73
M0003691,U00620,2024-09-30T00:00:00,Retargeting,WEL_006,Welcome,5% скидка,False,False,False,,treatment_a,15.24
M0003692,U00620,2024-10-27T00:00:00,Email,RET_024,Retention,15% скидка,False,False,False,,control,3.5
M0003693,U00620,2025-04-20T00:00:00,Push,DIS_019,Discount,Без оффера,False,False,False,,treatment_b,2.19
M0003694,U00620,2025-09-07T00:00:00,In-App,SUB_007,Subscription,5% скидка,False,False,False,,treatment_a,6.8
M0003695,U00620,2025-12-04T00:00:00,Push,SER_003,Service,Без оффера,True,True,False,,treatment_a,23.14
M0003696,U00620,2025-07-05T00:00:00,In-App,DIS_004,Discount,10% скидка,False,False,False,,treatment_b,7.7
M0003697,U00620,2025-02-08T00:00:00,Email,REA_028,Reactivation,15% скидка,False,False,False,,treatment_a,16.28
