user_id,registration_date,first_app_open_date,home_city,registration_platform,acquisition_channel,acquisition_campaign,acquisition_cost,activation_type,first_trip_date,preferred_tariff,subscription_plan,payment_method_preference,promo_dependency_score,multi_city_flag,support_contact_count_demo,fraud_risk_flag_demo,lifecycle_status_demo
U00478,2024-02-27,2024-02-29,Новосибирск,Android,CRM реактивация,CRM_03,61.44,Не активирован,,Эконом,Нет,Карта,0.651,False,3,False,Never Activated
U00479,2025-03-29,2025-03-29,Екатеринбург,iOS,Брендовый трафик,БРЕ_07,45.84,Органическая первая поездка,2025-04-04,Эконом,Ride Pass,Карта,0.361,False,2,False,At Risk
U00480,2024-07-01,2024-07-04,Санкт-Петербург,Android,Социальная реклама,СОЦ_15,179.6,Не активирован,,Эконом,Нет,Карта,0.0,False,1,False,Never Activated
U00481,2024-07-24,2024-07-27,Екатеринбург,Android,Партнерский канал,ПАР_09,123.06,Отложенная активация,2024-08-25,Комфорт,Нет,Карта,0.247,False,4,False,Active
U00482,2025-07-24,2025-07-25,Санкт-Петербург,Android,CRM реактивация,CRM_10,103.61,Реактивация после регистрации,2025-09-05,Комфорт,Нет,Карта,0.664,False,4,False,Active
U00483,2025-10-03,2025-10-03,Москва,Android,Реферальная программа,РЕФ_13,187.14,Реферальная первая поездка,2025-10-29,Комфорт,Нет,Карта,0.025,False,2,False,At Risk
U00484,2024-07-01,2024-07-02,Москва,iOS,Поиск платный,ПОИ_08,502.61,Органическая первая поездка,2024-07-07,Эконом,Нет,Наличные,0.314,False,3,False,At Risk
U00485,2025-12-13,2025-12-14,Екатеринбург,Android,CRM реактивация,CRM_03,80.77,Не активирован,,Эконом,Нет,Наличные,0.753,False,2,False,Never Activated
U00486,2026-03-11,2026-03-12,Казань,Android,Реферальная программа,РЕФ_05,123.51,Реферальная первая поездка,2026-03-19,Эконом,Нет,Карта,0.296,False,1,False,Reactivated
U00487,2025-09-26,2025-09-28,Москва,Android,Социальная реклама,СОЦ_14,277.31,Не активирован,,Бизнес,Нет,Карта,0.38,False,1,False,Never Activated
U00488,2025-11-12,2025-11-13,Москва,iOS,Органика,ОРГ_04,16.31,Промо-первая поездка,2025-11-24,Комфорт,Нет,Карта,0.635,False,1,False,Active
U00489,2024-01-28,2024-01-30,Санкт-Петербург,iOS,Социальная реклама,СОЦ_15,352.8,Промо-первая поездка,2024-02-07,Эконом,Ride Pass,Карта,0.302,False,4,False,Reactivated
U00490,2026-03-01,2026-03-03,Москва,iOS,Социальная реклама,СОЦ_04,330.53,Не активирован,,Бизнес,Ride Pass,Карта,0.463,False,3,False,Never Activated
U00491,2024-09-03,2024-09-04,Москва,Android,Органика,ОРГ_09,33.5,Промо-первая поездка,2024-09-20,Комфорт,Нет,Карта,0.778,False,0,False,Active
U00492,2024-03-05,2024-03-05,Москва,Android,Партнерский канал,ПАР_08,225.88,Органическая первая поездка,2024-03-29,Комфорт,Нет,Карта,0.397,False,4,False,Active
U00493,2025-07-04,2025-07-06,Екатеринбург,iOS,Поиск платный,ПОИ_05,416.3,Не активирован,,Эконом,Нет,Карта,0.635,False,3,False,Never Activated
U00494,2025-02-08,2025-02-10,Москва,Android,Партнерский канал,ПАР_15,139.58,Промо-первая поездка,2025-02-22,Комфорт,Ride Pass,Кошелек,0.666,True,4,False,Dormant
U00495,2024-05-12,2024-05-12,Санкт-Петербург,iOS,Социальная реклама,СОЦ_17,344.75,Органическая первая поездка,2024-05-23,Эконом,Нет,Карта,0.674,False,3,False,At Risk
U00496,2024-05-28,2024-05-28,Новосибирск,iOS,CRM реактивация,CRM_12,131.88,Не активирован,,Эконом,Ride Pass,Наличные,0.205,False,2,False,Never Activated
U00497,2026-02-03,2026-02-04,Екатеринбург,Android,CRM реактивация,CRM_12,89.19,Реактивация после регистрации,2026-03-06,Эконом,Нет,Кошелек,0.666,False,0,False,At Risk
U00498,2025-11-03,2025-11-05,Санкт-Петербург,Android,Социальная реклама,СОЦ_07,324.76,Промо-первая поездка,2025-11-13,Комфорт,Нет,Карта,0.18,False,4,False,New
U00499,2025-05-03,2025-05-05,Екатеринбург,Android,Органика,ОРГ_14,31.82,Органическая первая поездка,2025-05-11,Эконом,Нет,Карта,0.802,False,3,False,Active
U00500,2024-07-10,2024-07-12,Москва,iOS,Социальная реклама,СОЦ_08,381.95,Не активирован,,Комфорт,Нет,Кошелек,0.412,False,1,False,Never Activated
U00501,2024-04-16,2024-04-19,Санкт-Петербург,Android,CRM реактивация,CRM_07,84.87,Реактивация после регистрации,2024-05-06,Эконом,Ride Pass,Кошелек,0.452,False,4,False,Dormant
U00502,2025-08-26,2025-08-29,Новосибирск,iOS,Поиск платный,ПОИ_17,297.36,Органическая первая поездка,2025-08-30,Эконом,Нет,Карта,0.328,False,0,False,Active
U00503,2024-07-04,2024-07-07,Казань,iOS,Реферальная программа,РЕФ_07,230.55,Реферальная первая поездка,2024-07-24,Комфорт,Нет,Кошелек,0.315,False,3,False,At Risk
U00504,2025-12-02,2025-12-02,Санкт-Петербург,Android,Реферальная программа,РЕФ_09,141.36,Реферальная первая поездка,2025-12-06,Эконом,Ride Pass,Карта,0.452,False,1,False,At Risk
U00505,2025-07-05,2025-07-07,Москва,iOS,CRM реактивация,CRM_02,126.17,Реактивация после регистрации,2025-08-04,Эконом,Нет,Наличные,0.329,False,0,False,Active
U00506,2025-02-23,2025-02-23,Москва,Android,Органика,ОРГ_15,26.28,Органическая первая поездка,2025-02-28,Эконом,Нет,Карта,0.672,False,0,False,Dormant
U00507,2024-12-08,2024-12-11,Казань,Android,Органика,ОРГ_06,14.89,Не активирован,,Бизнес,Нет,Карта,0.565,False,1,False,Never Activated
U00508,2025-03-12,2025-03-12,Москва,iOS,Поиск платный,ПОИ_13,239.32,Промо-первая поездка,2025-03-27,Эконом,Нет,Карта,0.586,False,4,False,Active
U00509,2025-10-31,2025-11-03,Москва,iOS,Поиск платный,ПОИ_06,306.31,Органическая первая поездка,2025-11-09,Эконом,Ride Pass,Карта,0.261,True,4,False,At Risk
U00510,2025-03-19,2025-03-21,Санкт-Петербург,Android,Реферальная программа,РЕФ_14,212.62,Реферальная первая поездка,2025-04-02,Комфорт,Нет,Наличные,0.825,False,0,False,Dormant
U00511,2025-09-24,2025-09-24,Санкт-Петербург,iOS,Поиск платный,ПОИ_14,226.47,Промо-первая поездка,2025-10-09,Эконом,Ride Pass,Карта,0.958,False,0,False,New
U00512,2025-12-04,2025-12-05,Санкт-Петербург,Android,Органика,ОРГ_08,33.65,Органическая первая поездка,2026-01-02,Эконом,Ride Pass,Карта,0.421,False,4,False,At Risk
U00513,2024-05-18,2024-05-21,Москва,Android,Реферальная программа,РЕФ_09,164.47,Реферальная первая поездка,2024-05-20,Эконом,Нет,Карта,0.406,False,4,False,Active
U00514,2024-03-20,2024-03-22,Екатеринбург,Web,Органика,ОРГ_02,14.53,Промо-первая поездка,2024-04-05,Эконом,Ride Pass,Карта,0.664,True,3,False,At Risk
U00515,2024-09-11,2024-09-14,Москва,iOS,Органика,ОРГ_10,18.16,Промо-первая поездка,2024-09-22,Эконом,Нет,Карта,0.572,False,4,False,Dormant
U00516,2025-10-27,2025-10-27,Москва,iOS,CRM реактивация,CRM_05,65.17,Реактивация после регистрации,2025-11-16,Комфорт,Нет,Карта,0.159,False,4,False,Active
U00517,2024-12-15,2024-12-16,Екатеринбург,Android,Реферальная программа,РЕФ_09,203.24,Реферальная первая поездка,2024-12-22,Эконом,Ride Pass,Наличные,0.303,False,1,False,Dormant
U00518,2025-09-03,2025-09-05,Екатеринбург,Web,Социальная реклама,СОЦ_03,418.78,Органическая первая поездка,2025-09-27,Комфорт,Нет,Карта,0.079,False,1,False,Active
U00519,2025-09-08,2025-09-09,Москва,iOS,Поиск платный,ПОИ_02,414.65,Промо-первая поездка,2025-09-17,Эконом,Нет,Карта,0.589,False,3,False,Dormant
U00520,2024-12-11,2024-12-14,Екатеринбург,Android,Поиск платный,ПОИ_03,296.07,Не активирован,,Эконом,Нет,Наличные,0.351,False,2,False,Never Activated
U00521,2025-05-24,2025-05-27,Казань,iOS,Органика,ОРГ_07,8.16,Органическая первая поездка,2025-05-24,Эконом,Ride Pass,Кошелек,0.293,False,3,False,Active
U00522,2025-05-15,2025-05-16,Санкт-Петербург,iOS,Поиск платный,ПОИ_04,221.83,Органическая первая поездка,2025-05-29,Комфорт,Нет,Карта,0.368,False,4,False,New
U00523,2024-03-02,2024-03-04,Санкт-Петербург,Android,Партнерский канал,ПАР_01,227.25,Органическая первая поездка,2024-04-01,Эконом,Нет,Наличные,0.727,False,1,False,At Risk
U00524,2025-06-16,2025-06-17,Санкт-Петербург,iOS,Брендовый трафик,БРЕ_03,63.18,Органическая первая поездка,2025-06-19,Комфорт,Нет,Карта,0.511,False,3,False,At Risk
U00525,2024-09-20,2024-09-22,Москва,iOS,Брендовый трафик,БРЕ_04,65.81,Промо-первая поездка,2024-09-23,Эконом,Нет,Карта,0.761,False,4,False,Reactivated
U00526,2024-08-11,2024-08-13,Казань,iOS,Социальная реклама,СОЦ_02,357.91,Органическая первая поездка,2024-08-26,Комфорт,Нет,Карта,0.544,False,4,False,Active
U00527,2024-08-21,2024-08-24,Москва,Android,Брендовый трафик,БРЕ_03,78.71,Органическая первая поездка,2024-08-31,Комфорт,Ride Pass,Карта,0.205,False,2,False,Reactivated
U00528,2024-03-03,2024-03-06,Санкт-Петербург,iOS,Реферальная программа,РЕФ_06,232.6,Реферальная первая поездка,2024-03-15,Эконом,Нет,Карта,0.219,False,4,False,Dormant
U00529,2024-11-12,2024-11-13,Казань,Android,Реферальная программа,РЕФ_09,163.14,Реферальная первая поездка,2024-11-27,Эконом,Нет,Карта,0.157,False,1,False,Dormant
U00530,2025-11-17,2025-11-20,Санкт-Петербург,Android,Поиск платный,ПОИ_07,467.64,Промо-первая поездка,2025-12-12,Эконом,Нет,Карта,0.571,True,1,False,Active
U00531,2025-01-12,2025-01-12,Москва,iOS,Реферальная программа,РЕФ_06,138.93,Реферальная первая поездка,2025-01-18,Эконом,Ride Pass,Кошелек,0.209,False,2,False,At Risk
U00532,2025-12-01,2025-12-01,Москва,Android,CRM реактивация,CRM_01,81.31,Реактивация после регистрации,2026-01-08,Комфорт,Ride Pass,Наличные,1.0,False,0,False,At Risk
